"id","area","rooms","floor","year","price","district","lat","lng","status","created_at","updated_at","address","bathrooms","decoration","halls","name","orientation","price_per_sqm","property_type","total_floors"
"7475","106.6","3","2","2026","601567.25","崇皇街道","34.539306","109.103414","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区崇皇街道崇皇花园3栋3单元","1","精装","2","崇皇花园","南","5643.22","公寓","18"
"7476","148.2","4","19","2025","580271.17","鹿苑街道","34.523439","109.076109","sold","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区鹿苑街道鹿苑小区18栋1单元","2","精装","3","鹿苑小区","南","3915.46","公寓","30"
"7477","108","2","8","2026","548158.32","泾渭街道","34.532916","109.094627","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区泾渭街道泾渭春天14栋1单元","1","毛坯","1","泾渭春天","南","5075.54","住宅","18"
"7478","131.5","4","2","2026","900062.27","耿镇街道","34.53578","109.106153","off","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区耿镇街道高陵恒大1栋2单元","1","精装","3","高陵恒大","南","6844.58","住宅","6"
"7479","110.7","3","3","2025","660751.7","泾渭街道","34.526345","109.087921","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区泾渭街道泾渭新城8栋2单元","1","精装","2","泾渭新城","东南","5968.85","住宅","11"
"7480","141","4","1","2025","1064229.93","通远街道","34.528815","109.106201","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区通远街道高陵碧桂园13栋5单元","1","精装","3","高陵碧桂园","东","7547.73","公寓","18"
"7481","116.7","3","18","2025","534155.74","崇皇街道","34.545647","109.077994","sold","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区崇皇街道崇皇新城11栋3单元","1","毛坯","2","崇皇新城","北","4577.17","住宅","25"
"7482","114.7","3","2","2025","633743.88","泾渭街道","34.524692","109.081353","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区泾渭街道泾渭新城14栋1单元","2","豪装","2","泾渭新城","南","5525.23","住宅","11"
"7483","162.4","4","27","2026","817909.74","崇皇街道","34.544802","109.09932","off","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区崇皇街道崇皇花园6栋6单元","1","豪装","3","崇皇花园","西北","5036.39","住宅","30"
"7484","82.9","2","3","2026","541276.48","耿镇街道","34.527916","109.097999","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区耿镇街道高陵恒大12栋1单元","1","精装","1","高陵恒大","东南","6529.27","住宅","11"
"7485","82.6","2","17","2026","356039.04","渭水片区","34.537627","109.073374","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区渭水片区渭水家园9栋1单元","1","精装","1","渭水家园","南","4310.4","住宅","25"
"7486","120.3","3","3","2025","806547.74","泾渭街道","34.523134","109.091399","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区泾渭街道泾渭新城20栋4单元","1","简装","2","泾渭新城","南","6704.47","住宅","6"
"7487","126","3","6","2025","867179.88","崇皇街道","34.544573","109.085046","available","3/5/2026 05:47:37.546665+00","3/5/2026 05:47:37.546665+00","西安市高陵区崇皇街道崇皇花园9栋6单元","1","简装","2","崇皇花园","南","6882.38","住宅","6"
"5491","93.1","2","6","2026","532164.26","渭水片区","34.542644","109.082278","available","3/5/2026 05:45:49.08229+00","3/5/2026 05:45:49.082939+00","西安市高陵区渭水片区渭水茗居10栋2单元","1","精装","1","渭水茗居","东南","5716.05","住宅","18"
"5492","107.9","3","6","2026","621144.69","崇皇街道","34.547016","109.089326","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园2栋2单元","1","精装","2","崇皇花园","南","5756.67","住宅","25"
"5493","107.5","3","6","2025","581160.05","泾渭街道","34.522302","109.082365","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭新城8栋3单元","1","精装","2","泾渭新城","东","5406.14","住宅","25"
"5494","136.5","3","6","2025","831429.69","崇皇街道","34.544784","109.096362","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园14栋6单元","2","毛坯","2","崇皇花园","南","6091.06","住宅","18"
"5495","95.6","2","10","2026","578992.8","泾渭街道","34.525958","109.074188","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭明珠9栋3单元","1","精装","1","泾渭明珠","东","6056.41","住宅","11"
"5496","111.8","3","5","2026","893358.02","耿镇街道","34.538677","109.106593","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区耿镇街道高陵恒大20栋4单元","2","简装","2","高陵恒大","西南","7990.68","住宅","25"
"5497","106.9","3","14","2025","819897.34","鹿苑街道","34.535266","109.09817","sold","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道高陵天下8栋4单元","2","精装","2","高陵天下","南","7669.76","公寓","18"
"5498","99.2","2","11","2026","763231.9","鹿苑街道","34.525527","109.098068","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道高陵天下8栋1单元","1","简装","1","高陵天下","南","7693.87","住宅","30"
"5499","130.8","3","15","2025","562328.82","泾渭街道","34.534811","109.093666","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭春天15栋5单元","2","精装","2","泾渭春天","西南","4299.15","住宅","25"
"5500","105.9","3","5","2026","612334.98","泾渭街道","34.531594","109.090636","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭上城2栋2单元","1","精装","2","泾渭上城","东","5782.2","住宅","6"
"5501","109.4","3","7","2026","648109.67","泾渭街道","34.533121","109.081976","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭佳苑7栋3单元","1","精装","2","泾渭佳苑","西南","5924.22","住宅","11"
"5502","70.8","1","8","2026","369578.83","鹿苑街道","34.537243","109.08538","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑小区20栋4单元","1","简装","1","鹿苑小区","东","5220.04","公寓","25"
"5503","178.4","4","14","2026","1086058.17","泾渭街道","34.535226","109.089905","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭明珠17栋5单元","2","豪装","3","泾渭明珠","东","6087.77","别墅","25"
"5504","106","2","7","2026","560968.96","泾渭街道","34.537308","109.075257","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭佳苑2栋4单元","1","简装","1","泾渭佳苑","南","5292.16","住宅","25"
"5505","82.8","2","6","2025","738888.98","通远街道","34.540334","109.103701","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区通远街道高陵碧桂园7栋2单元","1","豪装","1","高陵碧桂园","南","8923.78","住宅","18"
"5506","133.7","3","16","2025","877263.19","泾渭街道","34.522072","109.09356","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭新城9栋1单元","2","毛坯","2","泾渭新城","东南","6561.43","住宅","25"
"5507","106.6","3","13","2026","559919.7","崇皇街道","34.536208","109.088489","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园16栋5单元","2","豪装","2","崇皇花园","东","5252.53","住宅","30"
"5508","100.3","2","14","2026","752197.84","鹿苑街道","34.52969","109.089783","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道高陵天下3栋6单元","1","精装","1","高陵天下","南","7499.48","住宅","18"
"5509","136.6","3","9","2026","830448.77","泾渭街道","34.530236","109.095998","sold","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭春天1栋5单元","1","精装","2","泾渭春天","南","6079.42","住宅","11"
"5510","106.6","3","11","2026","504193.48","泾渭街道","34.521625","109.09754","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭春天19栋1单元","2","简装","2","泾渭春天","南","4729.77","住宅","18"
"5511","154.4","4","3","2026","1307460.74","通远街道","34.526488","109.10191","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区通远街道高陵碧桂园1栋2单元","1","简装","3","高陵碧桂园","南","8468.01","住宅","11"
"5512","113.5","3","9","2026","749329.27","崇皇街道","34.541766","109.096521","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园12栋3单元","1","精装","2","崇皇花园","东","6602.02","住宅","30"
"5513","107.3","3","28","2026","719385.34","耿镇街道","34.531357","109.096652","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区耿镇街道高陵恒大20栋1单元","2","毛坯","2","高陵恒大","东","6704.43","住宅","30"
"5514","91.9","2","10","2026","476322.3","崇皇街道","34.544836","109.097271","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园10栋3单元","1","精装","1","崇皇花园","南","5183.05","住宅","11"
"5515","106.9","2","11","2025","769025.77","渭水片区","34.54213","109.078023","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区渭水片区渭水茗居10栋3单元","1","精装","1","渭水茗居","南","7193.88","住宅","11"
"5516","83.2","2","7","2026","532636.42","鹿苑街道","34.541971","109.09842","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道高陵天下10栋1单元","1","毛坯","1","高陵天下","东南","6401.88","住宅","11"
"5517","162.2","4","6","2026","952848.77","泾渭街道","34.515658","109.086966","sold","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭春天9栋6单元","2","豪装","3","泾渭春天","南","5874.53","别墅","11"
"5518","129.7","3","16","2026","1086917.13","耿镇街道","34.538773","109.090208","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区耿镇街道高陵恒大15栋2单元","2","精装","2","高陵恒大","西北","8380.24","住宅","30"
"5519","104.7","2","3","2026","404926.2","鹿苑街道","34.539076","109.082977","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑小区18栋2单元","1","豪装","1","鹿苑小区","南","3867.49","住宅","18"
"5520","106.8","2","2","2025","647093.72","崇皇街道","34.547835","109.098729","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇花园4栋1单元","1","简装","1","崇皇花园","南","6058.93","住宅","11"
"5521","82.1","1","7","2025","434927.21","鹿苑街道","34.5271","109.076487","sold","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑小区5栋5单元","1","精装","1","鹿苑小区","东北","5297.53","公寓","18"
"5522","81.1","1","3","2026","507999.05","泾渭街道","34.528843","109.09884","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭春天19栋1单元","1","精装","1","泾渭春天","南","6263.86","公寓","30"
"5523","132.4","4","7","2026","815361.57","鹿苑街道","34.543176","109.078633","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑新城16栋1单元","2","精装","3","鹿苑新城","南","6158.32","住宅","25"
"5524","98.3","2","15","2026","555239.69","鹿苑街道","34.52625","109.07099","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑小区13栋6单元","1","精装","1","鹿苑小区","东","5648.42","住宅","18"
"5525","72.9","1","16","2026","502612.7","通远街道","34.532876","109.090305","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区通远街道高陵碧桂园19栋3单元","1","简装","1","高陵碧桂园","北","6894.55","公寓","25"
"5526","110.7","3","11","2025","602788.07","鹿苑街道","34.527239","109.077257","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑新城8栋2单元","2","精装","2","鹿苑新城","南","5445.24","住宅","11"
"5527","73.4","1","4","2025","614726.47","鹿苑街道","34.537299","109.101441","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道高陵天下13栋6单元","1","简装","1","高陵天下","南","8375.02","住宅","6"
"5528","120.2","3","6","2026","621015.7","崇皇街道","34.543908","109.093912","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区崇皇街道崇皇新城11栋1单元","2","简装","2","崇皇新城","西南","5166.52","住宅","6"
"5529","137.5","4","2","2025","616500.5","泾渭街道","34.519582","109.075293","sold","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭佳苑15栋4单元","2","简装","3","泾渭佳苑","南","4483.64","住宅","18"
"5530","88.3","2","2","2026","449621.83","鹿苑街道","34.534924","109.075655","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区鹿苑街道鹿苑新城19栋1单元","1","精装","1","鹿苑新城","南","5091.98","公寓","11"
"5531","147.4","4","6","2025","980948.47","泾渭街道","34.526745","109.091712","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭佳苑20栋4单元","2","豪装","3","泾渭佳苑","南","6655.01","住宅","30"
"5532","169.5","4","23","2025","1084540.67","泾渭街道","34.524898","109.079933","available","3/5/2026 05:45:49.082939+00","3/5/2026 05:45:49.082939+00","西安市高陵区泾渭街道泾渭明珠3栋5单元","2","精装","3","泾渭明珠","东南","6398.47","住宅","30"
"5533","137.9","4","23","2025","988493.4","泾渭街道","34.522135","109.090658","available","3/5/2026 05:45:49.083456+00","3/5/2026 05:45:49.083456+00","西安市高陵区泾渭街道泾渭上城7栋1单元","2","简装","3","泾渭上城","西","7168.19","住宅","25"
"5534","179.1","4","2","2025","1076138.47","泾渭街道","34.523913","109.090633","available","3/5/2026 05:45:49.083456+00","3/5/2026 05:45:49.083456+00","西安市高陵区泾渭街道泾渭新城19栋3单元","2","简装","3","泾渭新城","南","6008.59","住宅","25"
"5535","103.3","3","23","2026","616940.66","泾渭街道","34.531412","109.088553","available","3/5/2026 05:45:49.083456+00","3/5/2026 05:45:49.083456+00","西安市高陵区泾渭街道泾渭新城17栋6单元","2","豪装","2","泾渭新城","东南","5972.32","住宅","25"
"5536","161.7","4","19","2026","928445.83","崇皇街道","34.532481","109.088164","sold","3/5/2026 05:45:49.083456+00","3/5/2026 05:45:49.083456+00","西安市高陵区崇皇街道崇皇新城17栋3单元","1","简装","3","崇皇新城","西南","5741.78","别墅","30"
